step,resstock-amy2018-2021-release-1-6887,resstock-amy2018-2021-release-1-123182,resstock-amy2018-2021-release-1-155572,resstock-amy2018-2021-release-1-20687,resstock-amy2018-2021-release-1-21356,resstock-amy2018-2021-release-1-223548,resstock-amy2018-2021-release-1-237652,resstock-amy2018-2021-release-1-249373,resstock-amy2018-2021-release-1-276878,resstock-amy2018-2021-release-1-283562,resstock-amy2018-2021-release-1-284099,resstock-amy2018-2021-release-1-290742,resstock-amy2018-2021-release-1-304920,resstock-amy2018-2021-release-1-321547,resstock-amy2018-2021-release-1-346066,resstock-amy2018-2021-release-1-394712,resstock-amy2018-2021-release-1-406573,resstock-amy2018-2021-release-1-412815,resstock-amy2018-2021-release-1-46421,resstock-amy2018-2021-release-1-471221,resstock-amy2018-2021-release-1-474782,resstock-amy2018-2021-release-1-494842,resstock-amy2018-2021-release-1-519975,resstock-amy2018-2021-release-1-92392,resstock-amy2018-2021-release-1-97045
10,0.292264461517334,0.361375093460083,0.7266030311584473,-0.5433979034423828,-0.21681690216064453,-0.24858760833740234,1.3882722854614258,0.5853390693664551,-0.9875146150588989,-0.5021007061004639,1.502922534942627,1.1940228939056396,0.8623690605163574,1.051253080368042,-0.7810554504394531,1.2711613178253174,3.103398323059082,0.7087700366973877,1.7411220073699951,1.1514976024627686,0.9196245670318604,-0.6947836875915527,1.2542684078216553,-1.3398370742797852,0.05492258071899414
11,0.5697717666625977,0.40777134895324707,0.810481071472168,-0.22076177597045898,0.9905080795288086,-0.5584602355957031,2.896092414855957,2.3868448734283447,-0.9287806749343872,0.5186772346496582,1.0260677337646484,-1.3534197807312012,1.3818163871765137,1.5467498302459717,1.5315861701965332,-0.8919548988342285,-4.563962936401367,1.388622522354126,4.148669242858887,1.8706748485565186,-0.8617621660232544,-0.17754411697387695,5.0148515701293945,-0.45856428146362305,0.06578516960144043
12,0.3813343048095703,0.9180583953857422,0.09183263778686523,-0.1280350685119629,4.333324909210205,-0.29463958740234375,2.172868490219116,0.6543288230895996,-1.1796293258666992,6.402190208435059,2.2318553924560547,1.0682013034820557,1.8072781562805176,-0.025430917739868164,1.448988437652588,-1.428852915763855,2.2244338989257812,1.749763011932373,-0.9036135673522949,1.8768694400787354,0.0014727115631103516,-0.1385211944580078,-4.2634735107421875,-0.9764747619628906,-0.0063817501068115234
13,0.5082602500915527,-0.04093647003173828,-0.9515023231506348,-0.04898953437805176,-3.8265414237976074,-0.6316728591918945,0.4615790843963623,2.0554184913635254,-1.4049004316329956,-0.7808034420013428,2.6991662979125977,1.7201738357543945,1.9821290969848633,1.3534913063049316,-2.665773391723633,-1.7434334754943848,8.19886589050293,2.040318727493286,0.08375656604766846,1.398186445236206,1.9945564270019531,-0.5265169143676758,1.2902133464813232,-1.288611888885498,-0.557842493057251
14,1.9688429832458496,0.7951090335845947,-1.4631519317626953,1.219482183456421,2.875603675842285,3.890443801879883,0.9584517478942871,3.3145315647125244,0.9610180854797363,2.2531332969665527,-3.4253602027893066,1.6745011806488037,2.1021900177001953,1.4983069896697998,3.412071704864502,-0.032120466232299805,-5.99603796005249,1.6990995407104492,3.1161482334136963,1.722236156463623,1.8018393516540527,5.007350444793701,2.900641679763794,3.650599956512451,1.1198400259017944
15,1.7451591491699219,1.4561272859573364,-0.09716105461120605,1.5452905893325806,2.69687819480896,4.434695243835449,0.22080457210540771,1.5461804866790771,0.06609201431274414,3.3361382484436035,2.361300468444824,1.1432631015777588,2.161296844482422,0.3787267208099365,1.5654370784759521,0.7357325553894043,2.8308534622192383,1.6140515804290771,0.5628780126571655,1.8235342502593994,2.2364370822906494,6.699591636657715,4.096946716308594,3.313054323196411,1.2189923524856567
16,1.534330129623413,1.7978971004486084,0.47129178047180176,1.584510326385498,3.4055886268615723,6.577906608581543,2.0130529403686523,0.33074092864990234,0.41224801540374756,2.3327364921569824,0.4422687888145447,2.1801517009735107,1.7554702758789062,1.3178420066833496,2.0787978172302246,1.4141749143600464,1.4342069625854492,1.8939411640167236,1.5907756090164185,1.9033348560333252,0.8873041868209839,2.261349678039551,1.3955655097961426,3.8238327503204346,1.5235645771026611
17,2.2624716758728027,1.0692437887191772,6.395411491394043,1.700745940208435,2.6528239250183105,4.784584999084473,0.5044661164283752,0.07757151126861572,1.2875635623931885,-0.839159369468689,0.696907639503479,1.5385843515396118,1.158158540725708,0.5957560539245605,4.328798294067383,1.843088150024414,4.36476993560791,-3.436235189437866,1.2435991764068604,0.891823410987854,0.14926069974899292,4.037045478820801,1.9692522287368774,0.08355516195297241,3.2667951583862305
18,1.272007942199707,0.10422298312187195,15.766146659851074,0.8415921330451965,2.193812847137451,3.4129538536071777,0.222008615732193,-0.9713212847709656,0.8705439567565918,0.9701665043830872,0.5818521976470947,1.5789353847503662,-1.367874026298523,0.15959525108337402,5.476861953735352,0.7267748117446899,-1.0776400566101074,-1.6984033584594727,1.3639522790908813,0.3291042149066925,-0.07403084635734558,3.570605754852295,0.44206470251083374,3.120178461074829,1.4791721105575562
19,0.37693607807159424,-1.1608855724334717,1.9050369262695312,-0.15245145559310913,-0.6928308010101318,0.5356910228729248,0.006166338920593262,-0.7513792514801025,1.0895532369613647,0.4467523694038391,0.052271366119384766,3.8930304050445557,-1.8058865070343018,-2.1110424995422363,1.3816083669662476,-1.062875509262085,-0.7328691482543945,-2.3543598651885986,-0.005549967288970947,-1.359950304031372,-1.1323148012161255,-0.18924438953399658,0.5486421585083008,-1.0062073469161987,0.9914792776107788
20,-0.6349692344665527,-1.3672235012054443,5.135591506958008,-0.23984158039093018,-1.5742206573486328,0.9538590908050537,1.5562310218811035,-1.8588180541992188,-0.7063246369361877,0.3014860153198242,-0.9139213562011719,-1.244521141052246,-2.2546732425689697,-1.8422877788543701,0.9175959229469299,-1.194521427154541,0.9495522975921631,-0.06469523906707764,0.4791489243507385,-1.239126205444336,-1.509765625,0.10285496711730957,-1.4188389778137207,1.1447069644927979,0.17777442932128906
21,-0.6629906892776489,0.2850494384765625,5.3370819091796875,-0.2811436057090759,0.6984033584594727,-0.8330647945404053,0.16636300086975098,0.6495781540870667,0.6199804544448853,0.7574114799499512,0.633699357509613,1.1625293493270874,-0.9827772378921509,-0.6381850242614746,0.02102339267730713,-1.0385245084762573,-1.2510590553283691,1.1011282205581665,1.029449224472046,-0.2085878849029541,-1.118349313735962,-1.1744649410247803,-2.35538387298584,-1.6768348217010498,1.4376838207244873
22,-1.0992021560668945,0.2756071090698242,-0.47242802381515503,0.7633652687072754,1.0080316066741943,3.985511064529419,0.43858450651168823,0.4288378655910492,0.4419165849685669,0.7095333337783813,0.37750864028930664,0.9040175080299377,0.5401198267936707,0.5100535154342651,0.47500497102737427,0.5828197002410889,1.0669052600860596,1.0995900630950928,0.2842263877391815,0.41741234064102173,-0.9918948411941528,0.5212875604629517,0.9704995155334473,1.2030572891235352,-0.49253714084625244
23,1.4479141235351562,0.6304724216461182,1.5232223272323608,0.35471004247665405,1.0330876111984253,4.5112385749816895,1.7123217582702637,0.8183687925338745,0.533575713634491,2.126889705657959,0.520806074142456,-0.009863495826721191,0.6814530491828918,0.6974198222160339,0.8545531630516052,1.3379656076431274,3.530003309249878,0.4987179934978485,0.7691249847412109,0.4968467354774475,-0.047554194927215576,3.5645384788513184,0.5643290877342224,3.3071489334106445,0.584405243396759
24,0.9836462140083313,0.7016655206680298,-0.11370456218719482,0.5495339632034302,1.0531013011932373,4.233712196350098,1.6951369047164917,1.1213388442993164,0.4732106924057007,1.9599287509918213,0.4970318078994751,1.0387911796569824,0.7707939147949219,1.4030506610870361,1.1109486818313599,1.574033260345459,2.2302184104919434,0.897229790687561,0.6673468947410583,0.41163918375968933,0.4594249725341797,3.530186176300049,1.840665340423584,3.4917778968811035,0.36158162355422974
25,0.2845873236656189,0.46663543581962585,-0.4502626657485962,0.6753343939781189,1.0617315769195557,3.0697076320648193,0.35645079612731934,0.8397600650787354,0.49837934970855713,2.034931182861328,0.5928730964660645,1.0501729249954224,0.8859489560127258,1.3216105699539185,1.092619776725769,1.5434330701828003,3.510476589202881,0.6474243402481079,0.7745533585548401,0.41421830654144287,0.7565275430679321,3.1312506198883057,2.3588671684265137,3.41618013381958,0.4012812077999115
26,1.2014583349227905,0.5901086330413818,-0.6237893104553223,0.4364216923713684,1.0479816198349,3.8252549171447754,0.4577796459197998,0.7604085206985474,0.43597427010536194,1.9819437265396118,0.5431450605392456,1.128596544265747,0.719953179359436,0.9923156499862671,1.0507175922393799,1.2306196689605713,2.997434616088867,0.542765736579895,0.5475852489471436,0.34899744391441345,0.706680178642273,2.000894784927368,2.5171945095062256,1.923271656036377,0.2111636847257614
27,1.8452539443969727,0.7143686413764954,-0.6630367040634155,0.7260745763778687,1.078026533126831,2.613152503967285,0.824418306350708,0.7125290632247925,0.3963593542575836,1.9412660598754883,0.5521947145462036,1.0991380214691162,0.6531179547309875,0.7693628668785095,1.0097154378890991,0.9485395550727844,2.8506202697753906,0.38948923349380493,0.5744966864585876,0.4049426019191742,0.6741102933883667,0.8570957183837891,2.2374637126922607,0.9362227320671082,0.3389374613761902
28,2.773024559020996,0.8022615909576416,-0.6613110303878784,0.3934210240840912,1.1507878303527832,3.01645827293396,0.8012824654579163,0.8076459169387817,0.37287506461143494,1.888482928276062,0.5059186220169067,1.4439122676849365,0.6984333992004395,0.48035556077957153,0.8873822689056396,0.9145224094390869,1.6114890575408936,0.5559095740318298,0.5530997514724731,0.7677602767944336,0.7195168137550354,0.5721649527549744,1.818686604499817,1.794363021850586,2.092776298522949
29,3.403937816619873,0.6466319561004639,-0.44515159726142883,0.3697644770145416,1.07480788230896,1.7831560373306274,0.5534542202949524,0.508542537689209,0.11789877712726593,1.8160994052886963,0.3965562880039215,0.8530266880989075,0.5502657294273376,0.5887352824211121,0.298878937959671,0.5337792634963989,2.2167301177978516,0.3814234137535095,0.9626150131225586,0.7076328992843628,1.2264395952224731,-0.08548346161842346,1.143879771232605,1.6837462186813354,0.7206019163131714
30,7.089650630950928,0.5253932476043701,0.21332776546478271,0.35319092869758606,0.6679278016090393,1.6620309352874756,0.2095862627029419,0.19254529476165771,0.0659441351890564,1.4813790321350098,0.4513508379459381,2.305778980255127,-0.020873069763183594,0.367807000875473,-1.112797498703003,-0.03563117980957031,-2.307661294937134,0.17930838465690613,0.7773502469062805,1.5803254842758179,-0.6837813258171082,-0.640134871006012,0.8707508444786072,1.3171501159667969,1.9869788885116577
31,-1.2649576663970947,0.9014978408813477,0.607794463634491,-0.051865577697753906,0.818986177444458,1.062131404876709,-0.3200768232345581,0.6641513705253601,-0.8246225714683533,0.034424424171447754,0.08997708559036255,3.368803024291992,1.0762907266616821,1.0466034412384033,1.5639443397521973,0.6057217121124268,4.695766448974609,0.281791627407074,0.49631935358047485,-0.2450796365737915,-0.18140670657157898,-0.2985023260116577,1.4619534015655518,0.7107388973236084,0.1943039894104004
32,2.638460397720337,2.8386740684509277,1.6028770208358765,0.49979114532470703,4.246689319610596,0.6392850875854492,3.1347737312316895,2.265414237976074,1.5309271812438965,-0.5950863361358643,2.1121227741241455,-4.564780235290527,1.0969116687774658,-0.6570348143577576,-4.689818382263184,4.458744525909424,-3.2597265243530273,1.7647823095321655,3.1382575035095215,2.852856397628784,-0.3583124279975891,-1.5353498458862305,2.8923847675323486,11.46091079711914,3.1477675437927246
33,1.1379015445709229,1.6191961765289307,2.3819568157196045,0.5756373405456543,2.7943367958068848,-5.364409923553467,2.2014687061309814,2.3223962783813477,1.1258516311645508,-0.7810628414154053,0.9010944366455078,2.092334747314453,6.082071304321289,-1.0747036933898926,-0.27983522415161133,2.409236431121826,0.5532486438751221,2.494548797607422,1.259555459022522,-0.2251594066619873,0.02851998805999756,-3.909846544265747,0.0021762847900390625,-3.921152114868164,1.2532958984375
34,1.6625535488128662,-0.1532280445098877,2.4942333698272705,1.208836555480957,2.7432289123535156,2.5723462104797363,1.5851504802703857,1.4673750400543213,-0.054594993591308594,0.1643674373626709,1.633634090423584,1.451589584350586,-6.938220500946045,1.5271923542022705,-0.1005401611328125,0.8415703773498535,0.46767473220825195,2.7770776748657227,5.777115345001221,0.47016191482543945,-0.5122979879379272,0.1342182159423828,-1.285161018371582,1.8778820037841797,2.9596025943756104
35,-0.666168212890625,-0.10996484756469727,10.814957618713379,1.4487714767456055,4.000591278076172,2.7541565895080566,1.084397554397583,0.2849605083465576,-0.5585272312164307,0.598438024520874,1.7117996215820312,2.1386890411376953,3.6594181060791016,1.5266287326812744,-0.2663865089416504,-0.21192097663879395,3.581991672515869,2.882956027984619,-2.0848450660705566,-1.3937289714813232,1.6429433822631836,0.09722423553466797,0.2184131145477295,0.5981035232543945,-2.2031407356262207
36,0.9415550231933594,0.0879065990447998,-4.809536457061768,0.9252982139587402,1.5315418243408203,2.308206558227539,0.3214688301086426,1.9924604892730713,-0.5885541439056396,0.5563862323760986,0.9259486198425293,0.49275755882263184,3.1248269081115723,2.1855366230010986,-0.5743503570556641,-0.2485494613647461,0.1825113296508789,2.363126754760742,1.289661169052124,0.6435122489929199,1.576188564300537,-0.053381919860839844,0.5039827823638916,1.6722021102905273,0.8088200092315674
37,-0.539527416229248,0.448946475982666,2.7238550186157227,0.7333900928497314,0.7955160140991211,1.5472707748413086,0.16167259216308594,0.975278377532959,-0.42195653915405273,-0.15935969352722168,0.6204116344451904,-0.16726303100585938,3.753964424133301,2.006737470626831,-0.13040471076965332,0.1286306381225586,0.9243674278259277,0.7727882862091064,0.14008545875549316,0.2500894069671631,1.9985642433166504,1.8102335929870605,5.141750812530518,1.7549128532409668,0.7314678430557251
38,1.5362434387207031,1.0714519023895264,-0.23291254043579102,1.0209827423095703,1.14432954788208,-0.07273197174072266,0.5466010570526123,1.1860532760620117,-0.014935016632080078,1.0076682567596436,0.7274550199508667,0.313826322555542,2.0511231422424316,0.3847620487213135,0.9554691314697266,0.4598228931427002,0.5095658302307129,1.1048164367675781,0.5274168252944946,1.0672502517700195,0.557431697845459,2.7243385314941406,2.3002877235412598,3.8060054779052734,0.7824846506118774
39,0.6021182537078857,1.3702200651168823,0.8368978500366211,1.6566948890686035,2.009449005126953,-0.3397846221923828,0.9372985363006592,1.1794331073760986,0.37150323390960693,1.536510705947876,0.9045348167419434,1.147038459777832,2.248415470123291,0.3769259452819824,2.1007227897644043,1.7643814086914062,0.9384150505065918,1.4141151905059814,1.4206287860870361,1.6409907341003418,0.6601133346557617,2.548821449279785,-3.249192237854004,0.4290745258331299,1.0251909494400024
40,0.45510053634643555,1.765810251235962,2.5360641479492188,1.0434062480926514,2.4146244525909424,4.291943073272705,0.9902695417404175,0.3991365432739258,0.8542098999023438,1.3876084089279175,1.1197779178619385,1.6124701499938965,1.94593346118927,0.9212450981140137,1.2778140306472778,0.9684898853302002,0.23572254180908203,1.2947747707366943,0.8909676671028137,1.9281830787658691,6.423059463500977,3.846479892730713,4.788250923156738,1.5549542903900146,0.7639937400817871
41,4.325775623321533,0.9307507872581482,0.43912363052368164,1.6631500720977783,3.924445629119873,10.346040725708008,0.5929309129714966,-0.12268352508544922,1.136370062828064,1.7600709199905396,0.26775169372558594,1.522510290145874,2.866744041442871,1.7040672302246094,0.6539783477783203,-1.8968579769134521,2.82033109664917,0.7893331050872803,1.2475788593292236,1.1321309804916382,-0.6025270819664001,3.7158679962158203,1.957465410232544,2.202035903930664,0.7361316680908203
42,3.0139760971069336,1.5778095722198486,-0.17035283148288727,1.0241090059280396,1.4362844228744507,5.116497039794922,-0.7184892296791077,-1.3630471229553223,0.8048158884048462,1.2199771404266357,0.9545056819915771,0.9186606407165527,-0.5861324667930603,0.6803221702575684,7.478409767150879,-0.11497702449560165,0.4062111973762512,-1.0222395658493042,0.8010103106498718,0.10109295696020126,2.8050882816314697,1.5836294889450073,0.21062201261520386,1.72462797164917,0.47148600220680237
43,12.398536682128906,-1.694777011871338,-1.495211124420166,0.17563581466674805,0.7804145812988281,3.4013912677764893,-1.3970654010772705,-2.1322076320648193,-0.2216275930404663,0.8456176519393921,-0.6843910217285156,-0.3992342948913574,-1.0309412479400635,1.245192289352417,-1.5381803512573242,-1.8861031532287598,-0.8729167580604553,-1.857215166091919,0.17852115631103516,-0.9850890636444092,0.8462572693824768,-0.31014490127563477,-0.08879756927490234,1.4854096174240112,0.18982034921646118
44,2.070096969604492,-0.5459461212158203,-1.4038810729980469,-0.2378329038619995,-0.5130780935287476,1.0679385662078857,-0.7709585428237915,-0.651681661605835,0.6006985306739807,-0.27816420793533325,0.07197868824005127,5.996034145355225,2.4983603954315186,-2.2757534980773926,3.128990888595581,-1.4314574003219604,-1.8282651901245117,-1.8504507541656494,0.405708372592926,-1.189895510673523,-1.2054848670959473,-1.0272263288497925,-0.7324585914611816,13.981243133544922,0.5752518177032471
45,0.6159019470214844,-0.4871246814727783,-1.047755479812622,-0.4223165512084961,-0.13451790809631348,1.0866804122924805,-0.04985964298248291,0.3542979061603546,4.5865607261657715,-0.314552366733551,0.8240527510643005,-1.550230622291565,-1.7810090780258179,-0.22961974143981934,0.4355986714363098,0.957865834236145,-1.2807743549346924,-1.0384507179260254,-0.19659912586212158,-0.3537401556968689,-0.3319177031517029,-1.4009742736816406,-2.636969566345215,-0.9951615333557129,-0.7325206995010376
46,2.963578939437866,0.5791472792625427,0.5554696917533875,0.09837859869003296,-2.1601405143737793,-1.8146257400512695,0.670339047908783,0.48176974058151245,2.0438435077667236,0.17779505252838135,0.5467301607131958,2.502378225326538,1.1828252077102661,0.04899024963378906,0.7583592534065247,0.7760899662971497,-1.9378303289413452,0.5699203014373779,0.3997878432273865,0.4522963762283325,-0.3487432599067688,-0.08927404880523682,2.221325397491455,5.9602508544921875,0.36315786838531494
47,0.15330934524536133,1.1100358963012695,0.8411790728569031,0.411465585231781,-0.5014783143997192,5.592434883117676,0.7438735961914062,0.9425818920135498,0.32037487626075745,-0.2432824969291687,0.9799785017967224,2.644385576248169,1.2524638175964355,-0.38776707649230957,0.7907688617706299,1.7277889251708984,0.09358888864517212,0.6744801998138428,0.5557486414909363,0.5322792530059814,-0.18244785070419312,1.6691064834594727,-0.5586199164390564,4.127529621124268,0.43649163842201233
48,-0.9461016654968262,0.42482709884643555,0.7625771760940552,0.43892139196395874,0.8678482174873352,4.414028167724609,0.673393964767456,0.8217090368270874,2.614824056625366,0.5744857788085938,0.5410897135734558,0.39444583654403687,1.0262930393218994,0.25771594047546387,0.7987903952598572,1.9557892084121704,1.4948498010635376,0.5207968354225159,0.6114975214004517,0.41689127683639526,0.019209295511245728,2.612143039703369,2.267479419708252,3.1098649501800537,0.38135430216789246
49,-1.3051588535308838,0.7228536605834961,0.8264901041984558,0.4184417724609375,1.0309160947799683,2.6572532653808594,0.7175425291061401,1.2845419645309448,0.2757037281990051,0.7732982635498047,0.5886350870132446,0.9391534328460693,1.006023645401001,0.4323967397212982,0.7681468725204468,1.5245115756988525,2.085937261581421,0.5555914640426636,0.5749611854553223,0.41821035742759705,0.2049771547317505,2.7204623222351074,2.827542781829834,2.7082996368408203,0.3142624497413635
50,0.48901453614234924,0.7174756526947021,0.9091897010803223,0.4545060992240906,0.869339108467102,4.384518623352051,0.7116667032241821,1.447551965713501,0.7397308349609375,1.2688721418380737,0.5218169689178467,1.0868182182312012,1.2817978858947754,0.5604556798934937,0.756534993648529,1.5578759908676147,2.7834808826446533,0.519916832447052,0.5416584014892578,0.37352973222732544,0.40686702728271484,2.495288848876953,4.199407577514648,1.188615322113037,0.31012633442878723
51,1.3994232416152954,0.6381386518478394,1.0356918573379517,0.3744799494743347,0.9699142575263977,2.643306255340576,0.6870834231376648,1.3822938203811646,0.23814773559570312,1.627325177192688,0.5017616152763367,1.461362361907959,1.6044174432754517,0.7848703861236572,0.7187618613243103,0.940057635307312,3.299166679382324,0.49214205145835876,0.5011371374130249,0.3825456202030182,0.61408531665802,1.905364990234375,2.446848154067993,0.7562167644500732,0.4005945920944214
52,1.9230626821517944,0.6066280603408813,2.3924143314361572,0.36243194341659546,1.089993953704834,0.11434817314147949,0.6535429358482361,1.2560235261917114,0.13079053163528442,1.9002693891525269,0.47105950117111206,2.6891963481903076,1.4481730461120605,1.0323295593261719,0.7770032286643982,0.9008851051330566,3.535473108291626,0.4746827483177185,0.49374133348464966,0.7205632925033569,0.8243812322616577,1.67439603805542,2.551966905593872,1.945070505142212,1.4448636770248413
53,0.3290904462337494,0.4057061970233917,-0.37360697984695435,0.21123982965946198,1.067460060119629,-0.4435216784477234,0.4804639220237732,0.8327323794364929,0.05787745863199234,1.7201656103134155,0.3805340826511383,0.5576127767562866,0.8997093439102173,1.5012792348861694,2.3833839893341064,0.3179505467414856,-0.1300683468580246,0.3567197918891907,0.6870243549346924,0.881797194480896,1.3141649961471558,1.8516758680343628,1.043630599975586,0.8440672755241394,-0.07243822515010834
54,4.1617913246154785,0.3044813871383667,0.799994945526123,-0.0015155673027038574,1.678025245666504,0.864194929599762,0.2232784628868103,0.5820232629776001,-0.11102345585823059,1.4355512857437134,0.41557374596595764,1.8285853862762451,0.41610318422317505,1.2962251901626587,1.3983681201934814,0.2846445143222809,4.355406284332275,0.7577000260353088,0.5026869773864746,0.5629073977470398,1.1693512201309204,5.580229759216309,0.3674784302711487,-0.3575628697872162,0.7470099925994873
55,-1.6866892576217651,1.505904197692871,0.9337660670280457,-0.189657062292099,4.235113143920898,4.370248317718506,0.12773680686950684,0.8543921113014221,0.7701709866523743,2.9818596839904785,1.1796226501464844,1.1087619066238403,0.7963240146636963,3.8315892219543457,0.6793848276138306,3.2421040534973145,-0.224503755569458,2.1249542236328125,0.8826586008071899,2.1740756034851074,0.8988538980484009,7.037835121154785,0.7671352028846741,-0.9167371392250061,4.58540153503418
56,2.4131181240081787,0.8250892162322998,0.9771503210067749,1.1452698707580566,7.561763763427734,1.7532203197479248,1.4266401529312134,2.150161027908325,-0.968056321144104,7.72855281829834,1.5055537223815918,2.430147886276245,1.9732484817504883,1.3102567195892334,-0.6567387580871582,0.2854701280593872,7.379096508026123,3.072439193725586,0.7362626791000366,0.9542012214660645,1.1907505989074707,2.263984203338623,-1.6934213638305664,2.2138350009918213,-0.8177294731140137
